sequence,frames,auc,pr20,mean_iou,mean_center_error,failure_rate_iou_010,category_tags
00453_UAV_outdoor6,89,0.795750361553009,0.9550561797752809,0.7985095346981104,5.419341624304874,0.0,all
00385_UAV_outdoor6,88,0.7974797479747974,1.0,0.7998370188143185,2.7023538055906493,0.0,all
00435_UAV_outdoor6,89,0.7981977973078206,0.8876404494382022,0.8011960242854015,8.784082472452836,0.0,all
00236_tennis_outdoor4,105,0.8075436115040077,1.0,0.8106647626786232,3.594913802002242,0.0,all
00416_UAV_outdoor6,89,0.8135498943152741,1.0,0.8169795776789675,5.385848578189814,0.0,all
dvSave-2021_02_15_13_24_03_girlhead,205,0.8186428398937455,1.0,0.8218506197953822,3.2398211385056244,0.0,all
00442_UAV_outdoor6,89,0.8191122483034821,1.0,0.8218481407299896,3.2895652171572665,0.0,all
00433_UAV_outdoor6,89,0.8223384136166425,0.9662921348314607,0.8259623565049309,5.464499741725811,0.0,all
00473_UAV_outdoor6,88,0.8271827182718271,0.9886363636363636,0.8302514206776926,4.067761789123074,0.0,all
00430_UAV_outdoor6,85,0.82970297029703,1.0,0.8332429237102135,3.0124627338506524,0.011764705882352941,all
00404_UAV_outdoor6,89,0.8354655690288131,1.0,0.8392556083254125,3.4294162433716995,0.0,all
00445_UAV_outdoor6,89,0.8428078762932473,1.0,0.8463920152273408,4.78369318239733,0.0,all
00410_UAV_outdoor6,88,0.8517101710171017,1.0,0.855215891047948,3.148332169543458,0.0,all
00447_UAV_outdoor6,88,0.8528352835283529,0.9659090909090909,0.8561745504319305,4.330247615880787,0.0,all
00355_UAV_outdoor6,89,0.8572699966625875,1.0,0.8609247814976406,3.984284911045193,0.0,all
00413_UAV_outdoor6,89,0.8682834575592391,1.0,0.8723043204264077,2.3914078603369235,0.0,all
00408_UAV_outdoor6,89,0.8691734341973523,1.0,0.8726447462454693,2.5059765658478392,0.0,all
00147_tank_outdoor2,93,0.8725646758224208,0.967741935483871,0.8757872807308876,5.371647866201838,0.03225806451612903,all
00437_UAV_outdoor6,89,0.8728445878295695,1.0,0.8760395290083771,2.3082237732339426,0.0,all
00466_UAV_outdoor6,89,0.8779619534987207,1.0,0.8811956299740881,1.7052852719905567,0.0,all
00449_UAV_outdoor6,88,0.8810756075607562,1.0,0.8848657416936718,1.9010455787330742,0.0,all
00458_UAV_outdoor6,88,0.8991899189918993,1.0,0.9032282887887604,2.2116766008130786,0.0,all
00141_tank_outdoor2,105,0.9307873644507308,1.0,0.9355325879193805,3.8371264651027257,0.0,all
